trait	rate	count_of_total	count_of_resigned	lower	upper	width
[社交性]-over-[新奇性]	1.0	1.0	1.0	1.5723158828748889	1.7062013211081533	0.13388543823326438
[社交性]-over-[新奇性]	0.5	2.0	1.0	1.61056886522725	1.7444543034605144	0.13388543823326438
[社交性]-over-[新奇性]	1.0	1.0	1.0	1.6870748299319724	1.8209602681652368	0.13388543823326438
[社交性]-over-[新奇性]	0.5	2.0	1.0	1.5914423740510695	1.7253278122843339	0.13388543823326438
[社交性]-over-[新奇性]	0.5	2.0	1.0	1.6488218475796113	1.7827072858128756	0.13388543823326438
[社交性]-over-[新奇性]	0.5	2.0	1.0	1.6679483387557918	1.7827072858128756	0.11475894705708378
[社交性]-over-[新奇性]	0.5	2.0	1.0	1.6296953564034307	1.7444543034605144	0.11475894705708378
[社交性]-over-[新奇性]	1.0	1.0	1.0	1.6870748299319724	1.8018337769890562	0.11475894705708378
[社交性]-over-[新奇性]	0.5	2.0	1.0	1.61056886522725	1.7253278122843339	0.11475894705708378
[社交性]-over-[新奇性]	1.0	1.0	1.0	1.5914423740510695	1.7062013211081533	0.11475894705708378
[社交性]-over-[新奇性]	0.5	2.0	1.0	1.6488218475796113	1.763580794636695	0.11475894705708378
[社交性]-over-[新奇性]	0.5	2.0	1.0	1.6296953564034307	1.7253278122843339	0.09563245588090319
[社交性]-over-[新奇性]	0.5	2.0	1.0	1.6488218475796113	1.7444543034605144	0.09563245588090319
[社交性]-over-[新奇性]	1.0	1.0	1.0	1.6870748299319724	1.7827072858128756	0.09563245588090319
[社交性]-over-[新奇性]	1.0	1.0	1.0	1.61056886522725	1.7062013211081533	0.09563245588090319
[社交性]-over-[新奇性]	0.5	2.0	1.0	1.6679483387557918	1.763580794636695	0.09563245588090319
[社交性]-over-[新奇性]	1.0	1.0	1.0	1.6870748299319724	1.763580794636695	0.0765059647047226
[社交性]-over-[新奇性]	0.5	2.0	1.0	1.6488218475796113	1.7253278122843339	0.0765059647047226
[社交性]-over-[新奇性]	0.5	2.0	1.0	1.6679483387557918	1.7444543034605144	0.0765059647047226
[社交性]-over-[新奇性]	1.0	1.0	1.0	1.6296953564034307	1.7062013211081533	0.0765059647047226
[社交性]-over-[新奇性]	0.5	4.0	2.0	1.323671497584541	1.4001774622892633	0.07650596470472237
[社交性]-over-[新奇性]	0.5	2.0	1.0	1.6679483387557918	1.7253278122843339	0.057379473528542
[社交性]-over-[新奇性]	1.0	1.0	1.0	1.6870748299319724	1.7444543034605144	0.057379473528542
[社交性]-over-[新奇性]	1.0	1.0	1.0	1.6488218475796113	1.7062013211081533	0.057379473528542
[社交性]-over-[新奇性]	0.6666666666666666	3.0	2.0	1.323671497584541	1.3810509711130827	0.05737947352854178
[社交性]-over-[新奇性]	0.6666666666666666	3.0	2.0	0.6924972887705807	0.7498767622991225	0.05737947352854178
[社交性]-over-[新奇性]	1.0	1.0	1.0	1.6679483387557918	1.7062013211081533	0.03825298235236141
[社交性]-over-[新奇性]	1.0	1.0	1.0	1.6870748299319724	1.7253278122843339	0.03825298235236141
[社交性]-over-[新奇性]	1.0	2.0	2.0	1.323671497584541	1.3619244799369021	0.03825298235236119
[社交性]-over-[新奇性]	0.6666666666666666	3.0	2.0	1.3045450064083604	1.3427979887607215	0.03825298235236119
[社交性]-over-[新奇性]	0.5	6.0	3.0	0.7498767622991225	0.7881297446514837	0.03825298235236119
[社交性]-over-[新奇性]	0.5	2.0	1.0	0.7116237799467613	0.7498767622991225	0.03825298235236119
[社交性]-over-[新奇性]	1.0	1.0	1.0	0.6924972887705807	0.7307502711229419	0.03825298235236119
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.2958843001037095	2.7777777777777777	0.4818934776740682
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.2958843001037095	2.7536831038940743	0.45779880379036486
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.319978973987413	2.7777777777777777	0.45779880379036486
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.3681683217548195	2.801872451661481	0.4337041299066615
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.344073647871116	2.7777777777777777	0.4337041299066615
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.319978973987413	2.7536831038940743	0.4337041299066615
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.2958843001037095	2.729588430010371	0.4337041299066615
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.319978973987413	2.729588430010371	0.4096094560229582
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.3681683217548195	2.7777777777777777	0.4096094560229582
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.344073647871116	2.7536831038940743	0.4096094560229582
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.3922629956385233	2.801872451661481	0.40960945602295773
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.2958843001037095	2.705493756126667	0.40960945602295773
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.344073647871116	2.729588430010371	0.38551478213925483
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.3681683217548195	2.7536831038940743	0.38551478213925483
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.416357669522226	2.801872451661481	0.38551478213925483
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.319978973987413	2.705493756126667	0.3855147821392544
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.2958843001037095	2.681399082242964	0.3855147821392544
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.3922629956385233	2.7777777777777777	0.3855147821392544
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.416357669522226	2.7777777777777777	0.3614201082555515
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.3681683217548195	2.729588430010371	0.3614201082555515
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.2958843001037095	2.6573044083592605	0.36142010825555104
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.344073647871116	2.705493756126667	0.36142010825555104
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.44045234340593	2.801872451661481	0.36142010825555104
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.3922629956385233	2.7536831038940743	0.36142010825555104
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.319978973987413	2.681399082242964	0.36142010825555104
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.416357669522226	2.7536831038940743	0.33732543437184814
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.3922629956385233	2.729588430010371	0.3373254343718477
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.344073647871116	2.681399082242964	0.3373254343718477
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.319978973987413	2.6573044083592605	0.3373254343718477
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.2958843001037095	2.633209734475557	0.3373254343718477
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.44045234340593	2.7777777777777777	0.3373254343718477
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.4645470172896333	2.801872451661481	0.3373254343718477
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.3681683217548195	2.705493756126667	0.3373254343718477
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.416357669522226	2.729588430010371	0.3132307604881448
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.44045234340593	2.7536831038940743	0.31323076048814436
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.319978973987413	2.633209734475557	0.31323076048814436
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.3681683217548195	2.681399082242964	0.31323076048814436
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.344073647871116	2.6573044083592605	0.31323076048814436
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.2958843001037095	2.609115060591854	0.31323076048814436
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.4645470172896333	2.7777777777777777	0.31323076048814436
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.4886416911733367	2.801872451661481	0.31323076048814436
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.3922629956385233	2.705493756126667	0.3132307604881439
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.3681683217548195	2.6573044083592605	0.289136086604441
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.416357669522226	2.705493756126667	0.289136086604441
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.51273636505704	2.801872451661481	0.289136086604441
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.344073647871116	2.633209734475557	0.289136086604441
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.319978973987413	2.609115060591854	0.289136086604441
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.44045234340593	2.729588430010371	0.289136086604441
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.4886416911733367	2.7777777777777777	0.289136086604441
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.2958843001037095	2.5850203867081505	0.289136086604441
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.4645470172896333	2.7536831038940743	0.289136086604441
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.3922629956385233	2.681399082242964	0.28913608660444057
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.3681683217548195	2.633209734475557	0.26504141272073767
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.4886416911733367	2.7536831038940743	0.26504141272073767
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.4645470172896333	2.729588430010371	0.26504141272073767
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.319978973987413	2.5850203867081505	0.26504141272073767
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.344073647871116	2.609115060591854	0.26504141272073767
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.416357669522226	2.681399082242964	0.26504141272073767
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.3922629956385233	2.6573044083592605	0.2650414127207372
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.44045234340593	2.705493756126667	0.2650414127207372
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.2958843001037095	2.5609257128244467	0.2650414127207372
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.3681683217548195	2.609115060591854	0.24094673883703432
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.344073647871116	2.5850203867081505	0.24094673883703432
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.4886416911733367	2.729588430010371	0.24094673883703432
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.416357669522226	2.6573044083592605	0.24094673883703432
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.4645470172896333	2.705493756126667	0.24094673883703388
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.44045234340593	2.681399082242964	0.24094673883703388
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.3922629956385233	2.633209734475557	0.24094673883703388
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.319978973987413	2.5609257128244467	0.24094673883703388
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.2958843001037095	2.5368310389407434	0.24094673883703388
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.3681683217548195	2.5850203867081505	0.21685206495333098
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.416357669522226	2.633209734475557	0.21685206495333098
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.4886416911733367	2.705493756126667	0.21685206495333054
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.4645470172896333	2.681399082242964	0.21685206495333054
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.344073647871116	2.5609257128244467	0.21685206495333054
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.319978973987413	2.5368310389407434	0.21685206495333054
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.44045234340593	2.6573044083592605	0.21685206495333054
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.3922629956385233	2.609115060591854	0.21685206495333054
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.416357669522226	2.609115060591854	0.19275739106962764
[慎重性]-over-[新奇性]	0.5	2.0	1.0	2.344073647871116	2.5368310389407434	0.1927573910696272
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.44045234340593	2.633209734475557	0.1927573910696272
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.3922629956385233	2.5850203867081505	0.1927573910696272
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.4645470172896333	2.6573044083592605	0.1927573910696272
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.4886416911733367	2.681399082242964	0.1927573910696272
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.3681683217548195	2.5609257128244467	0.1927573910696272
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.416357669522226	2.5850203867081505	0.1686627171859243
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.4886416911733367	2.6573044083592605	0.16866271718592385
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.44045234340593	2.609115060591854	0.16866271718592385
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.3681683217548195	2.5368310389407434	0.16866271718592385
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.4645470172896333	2.633209734475557	0.16866271718592385
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.3922629956385233	2.5609257128244467	0.1686627171859234
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.4645470172896333	2.609115060591854	0.1445680433022205
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.44045234340593	2.5850203867081505	0.1445680433022205
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.4886416911733367	2.633209734475557	0.1445680433022205
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.416357669522226	2.5609257128244467	0.1445680433022205
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.3922629956385233	2.5368310389407434	0.14456804330222006
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.4886416911733367	2.609115060591854	0.12047336941851716
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.4645470172896333	2.5850203867081505	0.12047336941851716
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.416357669522226	2.5368310389407434	0.12047336941851716
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.44045234340593	2.5609257128244467	0.12047336941851672
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.4886416911733367	2.5850203867081505	0.09637869553481382
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.4645470172896333	2.5609257128244467	0.09637869553481337
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.44045234340593	2.5368310389407434	0.09637869553481337
[慎重性]-over-[新奇性]	0.5	2.0	1.0	1.645328105243717	1.7176121268948275	0.07228402165111047
[慎重性]-over-[新奇性]	0.5	2.0	1.0	1.6212334313600136	1.693517453011124	0.07228402165111047
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.4886416911733367	2.5609257128244467	0.07228402165111003
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.4645470172896333	2.5368310389407434	0.07228402165111003
[慎重性]-over-[新奇性]	0.5	2.0	1.0	1.6694227791274203	1.7176121268948275	0.04818934776740713
[慎重性]-over-[新奇性]	0.5	2.0	1.0	1.5489494097089032	1.5971387574763103	0.04818934776740713
[慎重性]-over-[新奇性]	1.0	2.0	2.0	1.2839079969881657	1.3320973447555726	0.04818934776740691
[慎重性]-over-[新奇性]	0.5	4.0	2.0	1.2116239753370555	1.2598133231044624	0.04818934776740691
[慎重性]-over-[新奇性]	1.0	1.0	1.0	2.4886416911733367	2.5368310389407434	0.04818934776740669
[慎重性]-over-[新奇性]	0.5	4.0	2.0	1.3080026708718693	1.356192018639276	0.04818934776740669
[固執性]-over-[新奇性]	0.5	4.0	2.0	1.6722630026977852	1.8980111675763849	0.22574816487859972
[固執性]-over-[新奇性]	0.5	4.0	2.0	1.6973461321287406	1.8980111675763849	0.20066503544764425
[固執性]-over-[新奇性]	0.5	4.0	2.0	1.7224292615596961	1.8980111675763849	0.17558190601668877
[固執性]-over-[新奇性]	0.5	4.0	2.0	1.7475123909906516	1.9230942970073404	0.17558190601668877
[固執性]-over-[新奇性]	0.6666666666666666	3.0	2.0	1.7475123909906516	1.8980111675763849	0.1504987765857333
[固執性]-over-[新奇性]	0.5	4.0	2.0	1.8478449087144737	1.9983436853002068	0.15049877658573307
[固執性]-over-[新奇性]	0.5	4.0	2.0	1.7725955204216073	1.9230942970073404	0.15049877658573307
[固執性]-over-[新奇性]	0.6666666666666666	3.0	2.0	1.7725955204216073	1.8980111675763849	0.1254156471547776
[固執性]-over-[新奇性]	0.6666666666666666	3.0	2.0	1.7976786498525628	1.9230942970073404	0.1254156471547776
[固執性]-over-[新奇性]	0.5	2.0	1.0	1.7475123909906516	1.8729280381454292	0.1254156471547776
[固執性]-over-[新奇性]	0.5	4.0	2.0	1.8478449087144737	1.9732605558692513	0.1254156471547776
[固執性]-over-[新奇性]	0.5	4.0	2.0	1.8478449087144737	1.9481774264382958	0.10033251772382212
[固執性]-over-[新奇性]	1.0	2.0	2.0	1.7976786498525628	1.8980111675763849	0.10033251772382212
[固執性]-over-[新奇性]	0.6666666666666666	3.0	2.0	1.8227617792835182	1.9230942970073404	0.10033251772382212
[固執性]-over-[新奇性]	0.5	2.0	1.0	1.7725955204216073	1.8729280381454292	0.1003325177238219
[固執性]-over-[新奇性]	1.0	2.0	2.0	1.8227617792835182	1.8980111675763849	0.07524938829286665
[固執性]-over-[新奇性]	1.0	2.0	2.0	1.8478449087144737	1.9230942970073404	0.07524938829286665
[固執性]-over-[新奇性]	0.6	5.0	3.0	1.220766672940586	1.2960160612334524	0.07524938829286643
[固執性]-over-[新奇性]	1.0	1.0	1.0	1.7976786498525628	1.8729280381454292	0.07524938829286643
[固執性]-over-[新奇性]	2.0	1.0	2.0	1.8478449087144737	1.8980111675763849	0.05016625886191117
[固執性]-over-[新奇性]	1.0	1.0	1.0	1.8729280381454292	1.9230942970073404	0.05016625886191117
[固執性]-over-[新奇性]	0.5	8.0	4.0	0.744187213752431	0.7943534726143422	0.05016625886191117
[固執性]-over-[新奇性]	0.5	2.0	1.0	0.4682727900119204	0.5184390488738314	0.050166258861911006
[固執性]-over-[新奇性]	1.0	1.0	1.0	1.8227617792835182	1.8729280381454292	0.05016625886191095
[固執性]-over-[新奇性]	1.0	2.0	2.0	1.3461823200953635	1.3963485789572745	0.05016625886191095
[固執性]-over-[新奇性]	1.0	2.0	2.0	1.2458498023715414	1.2960160612334524	0.05016625886191095
[固執性]-over-[新奇性]	0.5	4.0	2.0	1.1956835435096305	1.2458498023715414	0.05016625886191095
[固執性]-over-[新奇性]	0.5714285714285714	7.0	4.0	0.9197691197691198	0.9699353786310307	0.05016625886191095
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.6258523449598963	1.8520444721817717	0.22619212722187543
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.6258523449598963	1.8346450777800891	0.20879273282019284
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.6432517393615789	1.8520444721817717	0.20879273282019284
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.6258523449598963	1.8172456833784065	0.19139333841851025
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.6432517393615789	1.8346450777800891	0.19139333841851025
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.660651133763262	1.8520444721817717	0.1913933384185098
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.6432517393615789	1.8172456833784065	0.17399394401682766
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.660651133763262	1.8346450777800891	0.17399394401682722
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.6780505281649445	1.8520444721817717	0.17399394401682722
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.695449922566627	1.8520444721817717	0.15659454961514463
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.6780505281649445	1.8346450777800891	0.15659454961514463
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.660651133763262	1.8172456833784065	0.15659454961514463
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.695449922566627	1.8346450777800891	0.13919515521346204
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.6780505281649445	1.8172456833784065	0.13919515521346204
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.71284931696831	1.8520444721817717	0.1391951552134616
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.695449922566627	1.8172456833784065	0.12179576081177945
[主体性]-over-[新奇性]	1.0	1.0	1.0	1.7998462889767235	1.921642049788503	0.12179576081177945
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.7302487113699927	1.8520444721817717	0.12179576081177901
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.71284931696831	1.8346450777800891	0.12179576081177901
[主体性]-over-[新奇性]	1.0	1.0	1.0	1.7998462889767235	1.90424265538682	0.10439636641009642
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.7476481057716753	1.8520444721817717	0.10439636641009642
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.71284931696831	1.8172456833784065	0.10439636641009642
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.7302487113699927	1.8346450777800891	0.10439636641009642
[主体性]-over-[新奇性]	1.0	1.0	1.0	1.7998462889767235	1.8868432609851373	0.08699697200841383
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.7476481057716753	1.8346450777800891	0.08699697200841383
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.7302487113699927	1.8172456833784065	0.08699697200841383
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.7650475001733583	1.8520444721817717	0.08699697200841339
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.7476481057716753	1.8172456833784065	0.06959757760673124
[主体性]-over-[新奇性]	1.0	1.0	1.0	1.7998462889767235	1.8694438665834547	0.06959757760673124
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.7650475001733583	1.8346450777800891	0.0695975776067308
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.782446894575041	1.8520444721817717	0.0695975776067308
[主体性]-over-[新奇性]	0.6666666666666666	3.0	2.0	1.3474620345329726	1.3996602177380209	0.05219818320504821
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.782446894575041	1.8346450777800891	0.05219818320504821
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.7650475001733583	1.8172456833784065	0.05219818320504821
[主体性]-over-[新奇性]	0.5	2.0	1.0	1.782446894575041	1.8172456833784065	0.03479878880336562
[主体性]-over-[新奇性]	1.0	1.0	1.0	1.3996602177380209	1.4344590065413865	0.03479878880336562
[主体性]-over-[新奇性]	0.6666666666666666	3.0	2.0	1.3474620345329726	1.3822608233363383	0.03479878880336562
[主体性]-over-[新奇性]	1.5	2.0	3.0	0.9646753576959526	0.9994741464993181	0.03479878880336551
[主体性]-over-[新奇性]	0.5	2.0	1.0	0.49489170885051886	0.5296904976538843	0.034798788803365455
[主体性]-over-[新奇性]	0.5	2.0	1.0	0.5296904976538843	0.5644892864572497	0.0347987888033654
[主体性]-over-[新奇性]	0.5	4.0	2.0	1.2082668793195108	1.2430656681228762	0.0347987888033654
[主体性]-over-[新奇性]	0.5	4.0	2.0	0.5122911032522016	0.547089892055567	0.0347987888033654
[主体性]-over-[新奇性]	0.75	4.0	3.0	1.33006264013129	1.3648614289346552	0.03479878880336518
[決断性]-over-[新奇性]	0.5	2.0	1.0	1.3337725076855511	1.4183713565864595	0.08459884890090841
[決断性]-over-[新奇性]	0.5	2.0	1.0	1.3478723158357027	1.4183713565864595	0.07049904075075686
[決断性]-over-[新奇性]	0.6666666666666666	3.0	2.0	1.22097404248434	1.2773732750849456	0.05639923260060553
[決断性]-over-[新奇性]	1.0	1.0	1.0	1.361972123985854	1.4183713565864595	0.05639923260060553
[決断性]-over-[新奇性]	0.5	2.0	1.0	1.2350738506344914	1.2773732750849456	0.042299424450454204
[決断性]-over-[新奇性]	1.0	1.0	1.0	1.3760719321360053	1.4183713565864595	0.042299424450454204
[決断性]-over-[新奇性]	0.5	2.0	1.0	1.5452696299378224	1.5875690543882766	0.042299424450454204
[決断性]-over-[新奇性]	2.0	1.0	2.0	1.22097404248434	1.2632734669347943	0.042299424450454204
[決断性]-over-[新奇性]	0.5	2.0	1.0	1.5311698217876708	1.5593694380879737	0.028199616300302877
[決断性]-over-[新奇性]	0.5	2.0	1.0	0.5441832512770727	0.5723828675773756	0.028199616300302877
[決断性]-over-[新奇性]	0.6666666666666666	3.0	2.0	0.656981716478284	0.6851813327785867	0.028199616300302766
[決断性]-over-[新奇性]	2.0	1.0	2.0	0.8825786468807064	0.9107782631810092	0.028199616300302766
[決断性]-over-[新奇性]	0.6666666666666666	3.0	2.0	0.8402792224302522	0.868478838730555	0.028199616300302766
[決断性]-over-[新奇性]	0.5	4.0	2.0	0.7133809490788896	0.7415805653791924	0.028199616300302766
[決断性]-over-[新奇性]	2.0	1.0	2.0	1.22097404248434	1.2491736587846427	0.028199616300302655
[決断性]-over-[新奇性]	1.0	1.0	1.0	1.3901717402861569	1.4183713565864595	0.028199616300302655
[決断性]-over-[新奇性]	1.0	1.0	1.0	1.5452696299378224	1.573469246238125	0.028199616300302655
[活動性]-over-[固執性]	0.5	2.0	1.0	2.020032017226968	2.6068681201921033	0.5868361029651354
[活動性]-over-[固執性]	0.5	2.0	1.0	2.020032017226968	2.5813535070197062	0.5613214897927383
[活動性]-over-[固執性]	0.5	2.0	1.0	2.020032017226968	2.555838893847309	0.5358068766203412
[活動性]-over-[固執性]	0.5	2.0	1.0	2.020032017226968	2.5303242806749116	0.5102922634479437
[活動性]-over-[固執性]	0.5	2.0	1.0	2.020032017226968	2.5048096675025144	0.48477765027554653
[活動性]-over-[固執性]	0.5	2.0	1.0	2.020032017226968	2.4792950543301173	0.4592630371031494
[活動性]-over-[固執性]	0.5	2.0	1.0	2.020032017226968	2.45378044115772	0.4337484239307523
[活動性]-over-[固執性]	0.5	2.0	1.0	2.020032017226968	2.428265827985323	0.4082338107583552
[活動性]-over-[固執性]	0.5	2.0	1.0	2.020032017226968	2.402751214812926	0.38271919758595807
[活動性]-over-[固執性]	0.5	2.0	1.0	2.020032017226968	2.3772366016405284	0.3572045844135605
[活動性]-over-[固執性]	0.5	2.0	1.0	2.020032017226968	2.3517219884681313	0.3316899712411634
[活動性]-over-[固執性]	0.5	2.0	1.0	1.9690027908821737	2.300692762123337	0.3316899712411634
[活動性]-over-[固執性]	0.5	2.0	1.0	1.9690027908821737	2.27517814895094	0.3061753580687663
[活動性]-over-[固執性]	0.5	2.0	1.0	1.9945174040545708	2.300692762123337	0.3061753580687663
[活動性]-over-[固執性]	0.5	2.0	1.0	2.020032017226968	2.326207375295734	0.3061753580687663
[活動性]-over-[固執性]	0.5	2.0	1.0	1.9690027908821737	2.249663535778543	0.28066074489636916
[活動性]-over-[固執性]	1.0	1.0	1.0	2.020032017226968	2.300692762123337	0.28066074489636916
[活動性]-over-[固執性]	0.5	2.0	1.0	1.9945174040545708	2.27517814895094	0.28066074489636916
[活動性]-over-[固執性]	1.0	1.0	1.0	2.020032017226968	2.27517814895094	0.25514613172397205
[活動性]-over-[固執性]	0.5	2.0	1.0	1.9945174040545708	2.249663535778543	0.25514613172397205
[活動性]-over-[固執性]	0.5	2.0	1.0	1.9690027908821737	2.2241489226061453	0.2551461317239716
[活動性]-over-[固執性]	1.0	1.0	1.0	2.020032017226968	2.249663535778543	0.22963151855157493
[活動性]-over-[固執性]	0.5	2.0	1.0	1.9690027908821737	2.198634309433748	0.2296315185515745
[活動性]-over-[固執性]	0.5	2.0	1.0	1.9945174040545708	2.2241489226061453	0.2296315185515745
[活動性]-over-[固執性]	1.0	1.0	1.0	2.020032017226968	2.2241489226061453	0.20411690537917737
